"time","state","num_tweet","family","feel","sad","past","anger","negate","anx","negemo","death","posemo","future","discrep","friend","verb","hear","article","present","p2","p3","p1","swear","social","num_reply","num_urlTweet","IngroupVirtue","AuthorityVice","FairnessVirtue","AuthorityVirtue","MoralityGeneral","HarmVirtue","PurityVice","IngroupVice","HarmVice","PurityVirtue","FairnessVice","love","joy","anger.1","fear","hate","ambiguous","anticipation","like","sadness","despair","calmness","disgust","surprise","hope"
"2014-11-25","KY",6379,414,381,315,1611,1454,1333,223,2058,563,2025,576,1015,74,4286,667,3031,3317,627,954,784,185,3682,185,1407,527,428,217,290,205,398,49,20,581,120,66,109,225,74,676,13,112,935,1330,249,0,301,1275,106,470
"2014-11-25","LA",14168,970,721,673,3304,3127,3246,429,4376,1549,4169,1282,2100,107,9389,1351,6692,7282,1422,2126,1691,435,8166,426,3391,1224,878,397,750,374,933,144,47,1352,229,117,216,514,144,1431,28,235,2116,3022,741,2,700,2664,142,1242
"2014-11-25","ME",4536,357,261,220,1115,1110,1027,135,1520,488,1283,439,716,36,3040,447,2160,2371,402,708,569,124,2637,120,1176,397,265,178,199,138,320,42,11,538,69,46,67,178,57,479,8,94,766,940,218,1,261,793,53,435
"2014-11-25","MD",12660,854,722,571,2998,2723,2996,434,3881,1256,3675,1118,1883,108,8214,1221,5769,6397,1070,2047,1538,337,7154,375,3187,1001,891,513,597,351,731,100,33,1045,203,102,188,447,149,1249,23,206,1882,2613,770,5,666,2472,141,1154
"2014-11-25","MA",19112,1230,1062,823,4428,3969,4131,639,5670,1694,5746,1583,2847,183,12279,1752,9440,9644,1617,2683,2339,374,10577,574,5012,1620,1341,584,774,539,1198,155,62,1525,281,208,299,793,251,1866,31,345,2937,3980,1001,7,999,3801,227,1431
"2014-11-25","MI",15117,1103,784,736,3790,3281,3542,527,4810,1550,4725,1384,2380,143,10156,1485,7212,7898,1420,2300,1816,517,8632,470,3908,1214,890,505,702,486,951,120,48,1461,231,173,248,555,201,1599,29,254,2395,3196,684,6,713,2845,203,1332
"2014-11-25","MN",9977,618,467,465,2377,2131,2219,337,3124,890,3070,858,1522,89,6317,925,4853,4923,934,1303,1212,221,5542,252,2452,904,684,309,388,277,684,71,33,816,141,98,157,397,133,967,21,166,1511,2037,431,4,535,2067,144,730
"2014-11-25","MS",3743,320,225,216,896,754,859,130,1162,391,1153,355,565,24,2517,347,1785,1964,402,563,424,90,2255,123,954,319,227,122,171,114,246,32,6,348,64,34,73,130,47,419,12,81,556,867,189,1,155,674,56,317
"2014-11-25","MO",24694,1214,1883,1293,6394,4386,4857,817,6937,1529,7512,1930,3443,273,16156,2201,11668,12393,2088,3806,3021,583,13844,948,5176,2285,1344,573,1015,696,2464,161,94,1838,625,127,357,937,290,2593,51,530,4907,5170,915,3,1353,4790,334,1577
"2014-11-25","MT",1279,98,73,78,311,247,310,40,392,105,422,111,193,11,868,123,629,692,134,183,147,28,737,38,312,103,73,42,48,40,82,7,7,127,24,19,20,42,17,133,3,17,178,274,53,0,65,244,17,76
"2014-11-25","NE",2338,168,167,138,590,477,591,87,756,205,745,240,381,22,1622,219,1142,1258,261,364,237,76,1370,98,540,172,167,78,116,78,152,24,10,213,36,16,43,79,39,261,0,63,355,536,100,0,110,437,40,202
"2014-11-25","NV",4328,332,272,208,1087,954,978,172,1378,387,1288,400,700,37,2890,410,2104,2213,438,692,461,155,2518,123,1133,371,287,140,204,123,293,33,7,378,65,42,64,169,46,433,6,95,684,943,197,1,210,838,58,329
"2014-11-25","NH",1661,115,97,88,423,386,399,59,564,159,539,173,304,16,1125,152,845,892,182,253,176,37,972,103,404,171,131,44,56,66,114,11,5,164,30,31,27,67,34,192,5,31,248,365,91,0,84,375,33,136
"2014-11-25","NJ",11798,774,565,590,2812,2540,2704,417,3705,1236,3429,1079,1756,109,7576,1088,6041,5875,1061,1803,1310,338,6587,385,3592,934,741,372,582,366,702,90,41,1103,188,85,164,401,154,1233,20,195,1621,2441,563,4,573,2217,161,943
"2014-11-25","NM",2804,153,144,134,651,639,621,82,893,269,780,235,412,20,1806,234,1327,1430,262,420,338,77,1520,97,664,236,251,94,125,71,185,20,13,248,34,30,42,89,30,285,4,51,436,590,111,0,149,588,45,201
"2014-11-25","NY",73153,4769,3905,3428,16712,15380,15179,2499,22007,6964,21084,5901,10372,759,46652,6813,35807,36714,5995,10016,9044,1847,39843,2783,22456,5985,4504,2219,3162,2289,4384,571,207,6154,862,688,1255,2583,765,7074,121,1402,10569,15432,3190,19,3431,14574,1197,5627
"2014-11-25","NC",16020,1236,892,852,4169,3296,3754,546,4960,1700,4710,1498,2553,143,10751,1639,7783,8327,1644,2642,1896,424,9383,437,3922,1475,910,527,815,516,937,127,59,1557,281,144,254,604,206,1785,56,292,2324,3541,745,1,724,2877,223,1438
"2014-11-25","ND",738,40,38,37,174,175,185,34,265,77,232,72,109,7,520,59,358,410,76,119,99,25,432,12,163,65,49,28,34,26,59,5,3,81,16,7,10,24,8,90,2,14,126,172,43,1,50,150,8,59
"2014-11-25","OH",17835,1376,1002,923,4459,3871,4130,631,5661,1776,5379,1703,2827,162,11976,1790,8495,9247,1714,2754,1955,507,10360,569,4498,1522,1161,586,840,560,1115,148,55,1654,329,157,279,713,212,2080,32,324,2729,3904,730,7,897,3639,244,1347
"2014-11-25","OK",19126,1443,973,976,4614,4308,4383,674,6212,1902,5882,1771,3076,157,12768,1806,9361,9992,1875,2870,2391,468,11072,662,5261,1749,1305,622,814,624,1419,160,70,1860,338,241,315,726,231,2171,33,430,3023,4041,870,2,1018,3754,273,1499
"2014-11-25","OR",12324,768,654,555,2942,2633,2777,380,3695,1074,3823,1063,1909,107,8062,1202,5869,6381,1167,1768,1487,273,6966,379,2938,1054,929,461,537,352,908,90,36,1034,193,109,167,490,138,1146,32,257,2100,2532,471,1,768,2426,157,908
"2014-11-25","PA",16808,1200,903,905,4362,3724,3899,632,5418,1707,5262,1590,2745,165,11352,1624,8302,8836,1661,2665,1984,464,9889,546,4479,1410,1098,575,786,556,1072,159,69,1620,278,185,270,595,201,1816,35,344,2602,3708,758,1,886,3131,222,1353
"2014-11-25","RI",2009,134,86,82,489,489,400,53,641,187,618,154,260,14,1262,185,926,977,146,249,231,63,1075,83,477,161,169,66,78,45,174,15,1,174,30,18,34,89,26,195,3,20,326,381,122,0,142,508,29,156
"2014-11-25","SC",7257,574,439,444,1956,1623,1804,256,2445,688,2220,720,1202,54,5015,844,3560,3845,711,1196,826,211,4304,269,1700,649,497,265,386,256,457,58,31,663,141,59,119,242,87,775,11,120,1045,1655,318,2,378,1364,118,623
"2014-11-25","SD",799,59,41,43,207,187,199,36,271,92,251,88,126,10,558,63,413,439,93,124,94,31,480,18,187,79,62,24,34,32,50,7,4,67,16,8,18,29,10,96,1,13,101,185,32,0,39,146,10,62
"2014-11-25","TN",10471,753,630,534,2665,2226,2412,336,3250,858,3307,1030,1671,77,7088,1012,4918,5500,1090,1673,1205,295,6066,373,2460,876,727,297,488,323,728,88,43,903,205,89,176,417,138,1063,15,245,1566,2372,407,3,558,2126,185,793
"2014-11-25","TX",55587,4239,3089,2883,13857,12298,12285,1872,17785,5170,16633,5292,8841,522,37114,5513,26755,28570,5433,8862,6353,1594,32168,1703,13671,4765,4196,1656,2650,1677,3350,412,224,5067,976,529,833,2123,683,5872,117,1129,8115,11835,2362,7,2561,11016,790,4763
"2014-11-25","UT",2488,192,139,141,629,627,615,97,885,300,827,228,399,31,1732,237,1222,1341,306,404,297,75,1510,79,594,224,191,85,124,79,163,27,18,301,54,35,69,106,30,334,5,44,375,566,115,1,148,483,30,191
"2014-11-25","VT",1538,118,78,66,365,319,360,61,474,160,434,150,242,27,1041,137,765,820,147,234,206,24,933,26,438,163,110,53,66,49,98,13,5,126,23,27,21,47,25,181,3,25,260,315,78,1,92,306,18,115
"2014-11-25","VA",11774,843,666,635,3099,2611,2779,418,3768,1194,3814,1123,1906,116,7942,1244,5754,6123,1101,1931,1229,306,6877,414,2977,930,809,398,565,364,757,93,42,1104,200,106,179,476,146,1311,24,219,1849,2561,530,2,612,2175,175,1056
"2014-11-25","WA",22218,1335,1149,1018,5315,4704,4926,635,6642,2035,6412,1795,3149,198,14692,2072,10375,11613,1932,3228,2462,458,12282,634,5559,1805,1704,670,1012,652,1481,130,65,1740,320,262,308,924,239,2081,50,490,3369,4429,900,3,1226,4296,261,1602
"2014-11-25","WV",2279,237,134,103,621,544,532,91,763,236,740,217,376,13,1592,214,1181,1214,247,365,251,71,1352,60,570,192,160,96,102,84,144,18,15,242,46,23,44,78,34,294,2,53,353,574,111,2,121,439,43,145
"2014-11-25","WI",7115,459,465,356,1710,1545,1501,254,2267,633,2035,637,1085,60,4681,623,3416,3638,678,1064,739,194,3974,170,1861,591,454,231,299,223,450,70,24,644,119,70,103,258,89,750,15,141,1089,1392,349,2,346,1290,114,541
"2014-11-25","WY",1068,102,74,67,275,272,288,37,393,150,320,119,208,5,756,101,535,625,115,185,130,38,666,26,234,96,58,39,52,40,82,8,5,127,23,12,17,40,14,144,5,25,185,222,65,1,60,206,13,89
"2014-11-26","AL",2769,234,128,115,711,674,575,84,920,329,791,236,439,28,1854,282,1290,1431,277,417,318,63,1683,95,905,213,219,96,150,96,143,17,11,291,73,20,39,109,22,312,10,60,424,576,123,0,93,531,44,291
"2014-11-26","AK",620,33,34,32,191,160,138,14,219,81,192,42,103,2,432,49,315,338,64,123,64,19,380,37,205,51,55,19,35,27,32,6,3,70,16,5,14,29,6,76,1,7,102,115,36,0,32,133,16,75
"2014-11-26","AZ",3714,373,201,170,948,876,721,118,1234,392,1105,317,575,33,2410,353,1738,1866,356,673,401,84,2249,127,1319,285,307,90,202,139,205,32,11,357,113,29,61,143,35,389,12,82,612,776,166,0,144,743,72,399
"2014-11-26","AR",1166,110,65,60,316,263,213,44,389,131,353,91,202,11,792,119,540,595,105,207,133,28,717,33,395,86,81,32,50,43,79,11,3,111,27,7,27,45,23,135,4,23,190,269,49,0,50,241,15,113
"2014-11-26","CA",33631,2271,1641,1332,8148,7754,6002,1262,10795,3539,9381,2434,4570,355,21418,2930,15358,16563,3055,5036,3834,871,18565,1338,11535,2056,2443,890,1487,1040,1916,194,85,2888,648,407,505,1330,334,3741,103,665,5547,6045,1321,4,1328,7351,472,3051
"2014-11-26","CO",4826,339,231,204,1258,1123,1017,193,1584,583,1459,370,758,69,3243,445,2289,2533,537,779,607,108,2887,176,1591,313,343,133,250,137,336,29,16,457,109,51,72,176,67,569,13,101,810,904,211,0,251,980,51,450
"2014-11-26","CT",2212,170,86,90,536,675,556,63,867,469,582,151,305,15,1308,190,967,991,203,307,238,53,1195,63,915,157,119,65,115,70,106,16,5,227,53,19,32,63,17,235,6,38,340,400,114,0,81,394,26,209
"2014-11-26","DC",8574,700,369,367,2157,1724,1465,287,2562,959,2338,576,1147,105,5481,764,4086,4189,681,1313,1068,116,5008,356,3494,638,497,240,475,218,472,44,18,800,182,99,218,307,98,1037,19,155,1444,1633,320,0,312,1736,97,808
"2014-11-26","DE",1415,134,89,53,345,316,267,52,441,149,346,104,193,17,900,142,636,684,151,225,183,36,833,25,527,107,87,39,76,33,99,5,2,119,28,12,37,35,10,161,4,26,218,258,53,0,54,291,15,108
"2014-11-26","FL",11184,1028,584,512,3171,2603,2339,379,3706,1281,3192,868,1682,136,7551,1205,5372,5726,1121,2011,1251,273,6958,484,3778,681,826,304,586,410,607,93,46,1087,319,100,194,433,133,1246,28,241,1716,2218,473,0,452,2382,167,1054
"2014-11-26","GA",8331,858,433,377,2365,1915,1678,275,2695,1037,2323,661,1251,75,5612,962,3931,4260,934,1466,972,217,5084,311,2796,496,496,207,459,257,495,58,29,861,234,64,138,303,97,994,18,151,1269,1594,333,1,342,1664,124,864
"2014-11-26","HI",770,58,45,27,191,154,150,20,224,82,227,47,111,9,503,61,349,407,91,127,94,16,475,43,269,38,50,24,37,33,46,4,2,65,18,7,19,43,6,76,4,15,120,135,33,0,39,170,12,79
"2014-11-26","ID",724,61,34,39,180,156,159,22,237,91,209,53,104,12,483,61,330,375,74,128,91,15,452,25,225,59,73,21,33,22,56,7,3,69,16,4,10,30,13,78,2,16,120,136,34,1,37,159,11,71
"2014-11-26","IL",11390,834,493,479,2658,2310,3397,363,3298,1291,2777,773,1516,108,8189,961,4835,6600,1048,3167,1266,233,7443,308,4804,669,663,280,559,359,599,63,21,1051,237,111,163,409,116,1241,26,212,1702,1938,405,3,374,2042,147,1025
"2014-11-26","IN",9181,766,460,425,2466,2211,1952,366,3131,1210,2556,749,1395,91,6168,890,4395,4805,957,1606,1116,230,5537,345,2849,622,598,261,469,320,563,70,24,1018,194,103,156,363,105,1119,20,198,1534,1663,409,0,361,1872,137,1030
"2014-11-26","IA",1261,85,61,54,336,320,280,56,451,145,373,101,207,7,863,114,595,682,127,199,143,44,748,43,382,77,95,42,52,47,71,6,9,127,38,12,28,52,17,135,1,30,202,255,53,0,50,278,23,146
"2014-11-26","KS",2575,179,136,114,740,565,491,94,848,260,773,217,379,37,1696,244,1237,1253,230,432,288,52,1510,77,798,186,194,63,115,111,162,16,6,213,77,12,51,105,20,315,2,42,418,501,100,0,101,550,52,236
"2014-11-26","KY",2066,195,100,105,517,509,425,73,699,235,601,164,324,23,1372,214,989,1049,234,359,213,57,1242,65,643,143,164,52,145,73,129,23,4,196,48,16,35,86,20,248,3,34,345,408,80,1,92,436,26,216
"2014-11-26","LA",5427,411,248,235,1454,1304,1083,190,1823,660,1448,405,698,43,3588,580,2658,2714,676,899,692,151,3233,172,1770,326,357,158,257,168,297,30,17,591,118,43,93,176,61,660,11,102,953,943,271,1,182,1171,51,548
"2014-11-26","ME",1629,139,92,80,473,383,338,58,554,254,476,116,232,10,1059,157,751,807,169,261,193,29,967,40,539,113,98,47,83,50,97,7,8,173,40,23,20,65,27,196,5,31,278,360,67,0,81,378,21,161
"2014-11-26","MD",4727,431,204,201,1209,1097,970,132,1474,624,1406,373,685,40,3180,504,2183,2435,505,756,579,121,2869,188,1566,281,265,183,241,143,290,22,11,477,110,35,89,156,36,488,14,85,841,888,203,1,199,901,62,526
"2014-11-26","MA",6869,475,364,304,1822,1593,1218,231,2233,757,1972,482,950,79,4548,629,3475,3409,636,1133,869,162,3924,254,2316,418,531,194,301,213,356,41,11,600,133,84,111,312,55,737,15,112,1079,1270,333,2,287,1451,109,584
"2014-11-26","MI",5423,517,270,241,1426,1239,1151,173,1806,656,1573,428,832,56,3680,551,2565,2835,531,903,643,164,3309,192,1720,342,301,179,292,196,283,29,16,532,128,61,93,205,64,626,22,111,869,1077,219,0,237,1121,88,554
"2014-11-26","MN",3267,230,164,119,879,790,675,116,1075,365,1015,235,500,49,2146,314,1525,1633,347,511,401,73,1957,75,1130,206,208,98,142,117,185,21,11,302,73,45,60,174,32,335,9,78,586,671,127,0,153,713,57,331
"2014-11-26","MS",1245,111,47,65,328,299,248,33,429,178,336,98,181,6,838,151,609,643,115,208,144,28,761,59,396,66,72,38,75,44,80,9,3,146,30,11,33,44,19,150,2,19,244,221,71,0,45,234,10,136
"2014-11-26","MO",9423,615,486,463,2415,1854,1638,327,2761,746,2715,645,1302,117,6067,883,4503,4628,859,1420,1233,199,5402,352,2947,786,625,171,464,297,852,32,30,758,175,60,185,403,119,982,32,227,1601,1810,367,1,482,1923,143,813
"2014-11-26","MT",461,35,21,18,132,107,97,11,146,60,133,34,72,5,320,51,207,241,44,79,65,10,288,24,170,28,21,21,27,20,15,4,5,54,10,7,9,15,8,62,2,8,79,105,19,0,12,89,12,50
"2014-11-26","NE",805,50,47,43,203,191,171,31,294,90,265,91,134,11,519,74,332,397,71,133,91,9,459,33,268,34,64,24,33,33,52,6,4,75,24,7,8,31,5,71,1,19,123,133,29,0,50,172,9,92
"2014-11-26","NV",1801,143,94,79,466,385,342,82,571,204,483,134,269,20,1173,176,814,907,153,296,191,40,1046,58,588,122,119,47,96,47,114,17,5,159,28,19,29,70,18,228,4,46,278,326,81,0,67,325,25,148
"2014-11-26","NH",647,50,43,23,152,166,117,25,229,78,183,54,109,2,433,73,283,341,82,78,81,16,383,29,203,46,56,29,30,30,46,8,0,64,12,5,14,22,10,59,1,20,103,131,29,0,32,142,15,63
"2014-11-26","NJ",4642,414,239,179,1147,1114,886,148,1547,657,1230,351,691,48,2930,417,2233,2244,449,704,488,110,2664,196,1748,230,276,146,237,186,239,27,15,449,109,47,102,147,54,473,13,84,685,795,197,0,198,901,69,406
"2014-11-26","NM",1186,77,54,41,288,294,196,47,393,131,318,71,168,11,736,98,558,562,98,162,134,24,674,32,364,80,105,39,58,31,66,8,6,93,31,11,18,49,17,140,2,25,198,235,49,0,42,283,16,103
"2014-11-26","NY",27232,2669,1294,1148,7411,6153,5054,908,8660,3360,7559,1874,3661,361,17677,2519,13314,13403,2618,4465,3378,529,16164,1580,10663,1759,1637,777,1389,999,1421,161,66,2575,527,263,811,984,292,3183,74,499,4241,5384,1150,9,1075,5435,568,2463
"2014-11-26","NC",5547,533,231,276,1505,1207,1143,173,1751,701,1564,439,846,54,3798,650,2613,2927,635,1044,631,135,3417,175,1859,357,287,141,315,187,252,47,13,561,141,43,95,209,54,660,11,121,847,1098,198,1,207,1145,88,609
"2014-11-26","ND",248,7,10,13,58,63,49,10,92,33,64,15,35,3,158,28,123,131,25,26,38,12,134,3,62,15,9,5,8,14,14,2,4,28,4,2,6,11,6,25,0,6,36,54,8,0,11,50,2,20
"2014-11-26","OH",7265,662,438,300,1986,1605,1404,254,2308,891,1856,542,1053,63,4737,710,3285,3583,705,1246,810,162,4389,287,2420,465,439,208,386,247,357,51,26,710,143,46,119,296,66,1104,10,181,1433,1384,265,0,334,1528,118,684
"2014-11-26","OK",7658,618,362,371,2011,1798,1520,293,2599,933,2270,591,1184,73,5060,749,3604,3876,738,1262,961,142,4614,267,2673,585,541,219,376,282,480,44,26,784,171,74,131,300,82,922,15,167,1281,1445,323,0,324,1548,142,771
"2014-11-26","OR",4469,297,204,199,1275,1104,923,186,1519,534,1343,336,658,52,3005,420,2190,2283,390,770,545,106,2631,171,1359,287,352,145,208,140,298,12,19,402,112,58,73,148,56,494,14,104,790,824,192,1,196,963,68,403
"2014-11-26","PA",6281,594,304,255,1690,1407,1374,216,2002,749,1870,494,943,90,4282,642,3041,3318,636,1103,775,149,3876,229,2141,403,398,197,331,215,318,38,14,646,175,65,118,223,84,738,9,142,987,1183,280,1,276,1171,96,627
"2014-11-26","RI",663,59,23,26,169,167,115,26,220,96,174,45,94,8,420,56,333,314,53,115,67,18,385,23,244,47,65,19,37,18,32,4,3,65,22,5,9,21,7,71,1,9,104,114,35,0,25,173,10,57
"2014-11-26","SC",2429,248,138,99,682,580,519,73,810,320,712,218,416,26,1700,281,1160,1304,243,439,269,58,1491,94,734,150,140,73,161,109,134,20,4,258,67,30,60,101,27,286,11,51,371,505,112,1,82,531,52,258
"2014-11-26","SD",277,29,13,12,62,63,45,14,95,41,77,20,50,4,185,28,142,142,35,45,33,9,181,7,108,21,19,12,17,13,14,3,3,32,10,5,2,12,5,37,0,7,34,50,15,0,12,64,4,27
"2014-11-26","TN",3575,346,211,145,979,793,689,108,1111,426,1047,285,590,34,2402,345,1648,1811,340,621,401,88,2142,129,1225,242,270,79,191,139,216,28,12,327,109,30,75,163,30,403,6,89,502,737,138,0,131,754,58,346
"2014-11-26","TX",18580,1738,963,829,4980,4376,3752,601,6158,2109,5386,1414,2793,210,12391,1821,8592,9497,1856,3200,2074,496,11047,627,6147,1187,1492,481,1002,703,999,136,72,1922,461,156,332,693,224,1963,38,415,2759,3690,766,3,732,4004,283,1867
"2014-11-26","UT",933,66,39,45,286,222,220,32,331,117,297,76,174,13,657,100,466,493,94,161,100,20,583,26,299,62,72,27,47,46,51,11,1,99,18,9,22,44,15,114,1,20,153,209,40,0,35,194,15,105
"2014-11-26","VT",626,43,37,20,184,129,157,22,174,59,153,101,141,3,399,104,274,277,50,91,84,12,390,2,278,37,46,75,35,16,26,1,3,53,10,10,12,28,10,52,0,9,142,116,21,0,23,115,12,55
"2014-11-26","VA",4575,448,234,223,1242,1026,941,153,1489,543,1350,377,759,54,3097,466,2247,2381,460,832,517,69,2851,167,1547,284,336,133,286,159,262,38,12,435,111,38,80,167,49,553,9,87,720,919,177,0,178,929,80,506
"2014-11-26","WA",7341,511,324,308,1923,1627,1395,258,2286,883,2131,489,1034,81,4768,664,3489,3669,657,1203,926,152,4291,259,2514,446,495,210,391,307,439,36,26,693,164,87,142,310,84,749,16,126,1191,1413,322,0,303,1481,148,630
"2014-11-26","WV",689,68,26,26,180,141,134,25,207,94,181,50,105,12,433,78,327,318,66,129,78,16,435,26,291,42,46,17,34,22,35,5,1,58,24,4,11,22,3,79,1,13,95,106,33,0,20,151,8,68
"2014-11-26","WI",2595,179,125,92,710,577,497,108,826,300,761,183,378,41,1696,233,1224,1295,263,404,260,51,1482,73,889,189,187,74,134,87,206,12,12,252,58,31,39,95,38,273,6,54,455,507,116,0,103,542,40,233
"2014-11-26","WY",414,39,20,8,104,134,91,11,158,63,114,50,80,6,297,48,204,238,42,82,48,13,272,16,124,21,50,15,18,11,25,2,3,52,7,4,7,18,7,48,1,7,65,89,22,0,20,99,6,33
"2014-11-27","AL",1233,95,43,97,365,250,251,46,382,138,394,92,160,14,850,117,559,675,139,172,130,18,724,42,393,114,93,26,57,22,88,16,1,112,18,9,13,37,16,174,3,16,184,289,46,0,44,186,12,158
"2014-11-27","AK",195,17,10,17,55,42,36,6,69,17,54,15,22,1,129,17,89,106,19,25,22,6,114,11,83,17,13,7,11,6,12,1,1,19,1,0,2,1,1,31,1,3,21,43,5,0,4,34,2,24
"2014-11-27","AZ",1286,112,53,99,374,232,243,44,426,153,403,98,200,10,857,107,581,633,122,190,144,27,760,43,489,75,67,36,74,50,74,9,4,130,17,3,34,50,16,185,5,25,191,285,57,0,63,241,17,130
"2014-11-27","AR",406,42,17,27,108,64,76,16,119,36,120,38,56,1,275,29,171,222,37,59,39,13,220,17,163,29,17,9,32,15,22,4,3,41,4,3,4,10,3,64,1,4,63,91,12,0,15,79,6,36
"2014-11-27","CA",11975,1018,478,699,3108,2244,2273,459,3593,1313,3392,894,1491,135,7712,1240,5435,6042,1272,1679,1379,235,6959,487,4404,993,605,280,537,329,641,159,27,983,138,100,145,430,85,1717,21,245,1967,2741,429,0,500,2157,176,1199
"2014-11-27","CO",1755,141,88,111,499,338,345,78,556,208,592,126,244,25,1175,149,768,909,201,252,193,29,1038,65,671,133,95,41,94,57,93,14,6,156,18,17,29,73,12,280,1,30,311,386,84,0,63,298,30,202
"2014-11-27","CT",710,75,16,43,177,156,122,27,226,80,200,53,91,7,468,71,317,371,70,116,52,15,431,25,273,71,44,17,31,26,41,12,2,58,10,5,14,21,1,94,0,12,98,154,30,0,21,131,9,72
"2014-11-27","DC",2950,265,117,175,677,513,513,91,813,290,923,224,355,33,1846,261,1371,1454,333,466,388,37,1796,151,1225,287,147,58,154,73,140,32,6,219,34,25,92,109,13,390,6,43,528,649,70,0,114,493,30,317
"2014-11-27","DE",504,36,55,27,138,97,95,15,146,51,141,26,50,6,332,27,204,267,69,67,49,10,300,15,162,40,30,18,18,10,30,11,2,55,7,4,6,19,8,71,0,7,89,110,15,0,24,84,2,58
"2014-11-27","FL",4247,456,190,270,1214,835,847,136,1301,494,1266,345,551,39,2917,426,2005,2311,459,704,458,104,2582,195,1606,359,234,100,216,143,208,73,10,372,59,21,78,138,29,648,7,81,649,952,141,0,178,701,56,436
"2014-11-27","GA",3417,374,125,223,908,618,707,127,1004,383,1007,256,408,25,2219,335,1589,1769,441,528,349,80,2084,133,1301,321,148,62,183,109,188,41,9,279,40,12,54,101,21,465,4,51,512,824,99,1,139,543,45,373
"2014-11-27","HI",291,32,11,24,74,62,52,10,103,34,86,17,37,2,190,22,131,151,29,44,38,6,168,15,103,28,15,7,23,17,22,4,2,26,6,2,4,9,3,37,1,11,45,63,10,0,9,46,6,31
"2014-11-27","ID",341,23,11,18,67,42,65,8,82,25,110,19,50,2,218,29,115,182,30,43,25,6,205,7,111,22,29,9,16,11,15,4,2,32,5,4,2,10,3,47,1,8,44,61,12,0,12,51,2,32
"2014-11-27","IL",4461,384,160,262,952,775,1339,124,1193,454,1160,292,510,37,3115,357,1759,2579,432,1217,470,86,2943,110,1946,377,172,99,183,112,199,78,9,368,55,25,61,132,28,599,4,60,655,896,110,1,143,615,46,464
"2014-11-27","IN",3650,376,180,251,1020,687,770,145,1100,454,1133,293,504,36,2460,370,1759,1941,463,649,398,85,2251,121,1168,344,167,78,177,101,200,58,5,394,42,26,50,129,27,587,1,70,555,892,148,0,147,572,53,455
"2014-11-27","IA",424,46,20,31,131,85,95,13,137,58,142,42,62,5,316,45,205,257,64,77,53,5,279,17,137,37,23,12,22,15,22,6,1,44,6,3,3,28,4,78,0,7,59,112,9,1,15,78,9,40
"2014-11-27","KS",1135,103,41,71,339,230,229,46,365,114,363,88,172,18,784,118,557,612,115,215,142,17,677,26,347,119,81,21,68,32,81,12,4,104,14,5,18,32,12,132,1,14,193,262,40,0,45,191,17,115
"2014-11-27","KY",834,82,31,54,243,177,142,34,271,80,274,66,131,9,571,72,394,461,87,142,111,22,508,43,272,77,45,11,45,31,57,14,4,76,9,5,12,27,9,122,2,16,154,185,35,0,33,145,14,74
"2014-11-27","LA",2371,212,233,101,555,534,466,68,716,217,663,184,245,12,1415,202,1073,1105,364,366,255,46,1378,90,943,173,116,47,129,75,119,32,4,261,31,12,35,71,14,367,1,39,382,481,57,0,83,561,28,387
"2014-11-27","ME",694,68,33,49,185,180,142,23,259,144,238,46,74,6,463,76,320,362,88,106,83,21,441,29,270,63,31,12,32,20,40,15,1,59,6,4,13,24,3,127,2,11,111,175,27,0,24,141,7,73
"2014-11-27","MD",1742,169,68,97,466,309,356,57,465,180,529,140,241,13,1157,191,798,919,231,283,188,42,1092,52,623,171,96,37,69,35,115,22,1,117,20,9,29,46,8,240,4,23,293,400,56,0,65,273,21,180
"2014-11-27","MA",2350,195,102,153,698,509,473,77,772,282,688,193,349,26,1628,239,1160,1285,317,340,268,62,1434,126,738,205,143,47,100,62,119,39,3,190,29,13,38,86,20,378,4,43,366,550,83,0,97,383,27,253
"2014-11-27","MI",1977,186,93,126,542,425,384,60,616,242,614,141,268,13,1348,209,957,1058,247,320,271,42,1228,54,624,154,85,54,93,57,111,44,6,191,21,12,29,62,9,297,2,45,319,431,66,0,80,355,35,232
"2014-11-27","MN",1506,145,41,76,394,282,266,52,421,170,425,102,197,13,971,138,731,772,179,227,164,32,910,48,531,144,86,36,59,36,74,26,4,144,17,6,23,44,9,222,6,23,269,334,63,0,55,229,16,153
"2014-11-27","MS",472,56,29,33,130,88,106,18,137,48,141,34,54,2,326,43,219,275,58,85,62,11,297,15,202,44,25,12,27,14,25,10,2,45,9,2,7,22,3,81,0,7,71,113,16,0,13,72,8,48
"2014-11-27","MO",4236,328,210,282,1068,787,733,153,1250,286,1405,313,565,31,2785,344,2036,2195,517,638,597,78,2537,188,1304,488,235,90,172,90,343,31,9,327,61,20,83,176,34,471,3,88,607,1039,135,0,168,728,52,439
"2014-11-27","MT",144,7,9,12,44,33,30,1,52,23,47,11,33,0,96,14,71,74,15,17,21,3,84,6,49,7,7,3,8,6,7,3,0,20,1,2,1,5,0,26,0,2,27,37,10,0,7,33,2,15
"2014-11-27","NE",369,25,19,19,85,58,63,4,109,42,120,49,67,2,236,32,154,184,38,59,29,4,217,14,166,16,20,7,20,11,14,4,0,30,5,2,5,16,3,56,3,5,51,73,17,0,33,73,9,37
